OID_,GEOID,ALAND,AWATER,Shape__Are,Shape__Len,GEOID_2,FIPS,ZONE_CODE,AREA
1177,17031803014,1266240.000000000000000,28253.000000000000000,2358101.207030000165105,6636.781495539999923,17031803014.000000000000000,17031803014.000000000000000,751,409188.000000000000000
1178,17031803604,2518652.000000000000000,0.000000000000000,4586448.304689999669790,8991.749294020000889,17031803604.000000000000000,17031803604.000000000000000,761,813135.000000000000000
1179,17031804306,2536187.000000000000000,0.000000000000000,4617223.144530000165105,9933.615248660000361,17031804306.000000000000000,17031804306.000000000000000,784,903986.000000000000000
1180,17031804511,916414.000000000000000,0.000000000000000,1644420.308590000029653,5362.524839830000019,17031804511.000000000000000,17031804511.000000000000000,799,190543.000000000000000
1181,17031251700,486655.000000000000000,0.000000000000000,871518.343750000000000,3776.652680820000114,17031251700.000000000000000,17031251700.000000000000000,326,105294.000000000000000
1182,17031252000,624594.000000000000000,0.000000000000000,1128538.187500000000000,4254.107244179999725,17031252000.000000000000000,17031252000.000000000000000,329,155214.000000000000000
1183,17031260900,228195.000000000000000,0.000000000000000,411730.105469000001904,2589.436966700000085,17031260900.000000000000000,17031260900.000000000000000,342,45340.000000000000000
1184,17031821300,1752587.000000000000000,154299.000000000000000,3443753.226559999864548,9456.306179420000262,17031821300.000000000000000,17031821300.000000000000000,1041,437263.000000000000000
1185,17031821500,4196999.000000000000000,452975.000000000000000,8331847.218750000000000,16445.070185699998547,17031821500.000000000000000,17031821500.000000000000000,1044,1117508.000000000000000
1186,17031817500,1893634.000000000000000,0.000000000000000,3379693.777340000029653,9051.657685559999663,17031817500.000000000000000,17031817500.000000000000000,992,461222.000000000000000
1187,17031820000,1731492.000000000000000,0.000000000000000,3102755.667969999834895,10064.756316799999695,17031820000.000000000000000,17031820000.000000000000000,1018,885873.000000000000000
1188,17031820104,3277658.000000000000000,0.000000000000000,5898401.976560000330210,11157.136915299999600,17031820104.000000000000000,17031820104.000000000000000,1021,1037347.000000000000000
1189,17031820604,2946254.000000000000000,0.000000000000000,5253268.417969999834895,13428.634070000000065,17031820604.000000000000000,17031820604.000000000000000,1029,535919.000000000000000
1190,17031813802,584419.000000000000000,0.000000000000000,1052104.886720000067726,4223.876407640000252,17031813802.000000000000000,17031813802.000000000000000,952,88062.000000000000000
1191,17031814700,863810.000000000000000,0.000000000000000,1558665.636720000067726,5038.658641060000264,17031814700.000000000000000,17031814700.000000000000000,961,193887.000000000000000
1192,17031816800,4751599.000000000000000,0.000000000000000,8618829.558590000495315,18287.831025200001022,17031816800.000000000000000,17031816800.000000000000000,984,839793.000000000000000
1193,17031817700,1450986.000000000000000,0.000000000000000,2578979.929690000135452,9406.092269889999443,17031817700.000000000000000,17031817700.000000000000000,994,417770.000000000000000
1194,17031818700,1534295.000000000000000,0.000000000000000,2755513.902340000029653,9895.923370520000390,17031818700.000000000000000,17031818700.000000000000000,1004,699339.000000000000000
1195,17031819700,2424345.000000000000000,0.000000000000000,4380641.539060000330210,12603.231975400000010,17031819700.000000000000000,17031819700.000000000000000,1014,1174551.000000000000000
1196,17031820501,6654812.000000000000000,167538.000000000000000,12251338.703099999576807,20806.120353199999954,17031820501.000000000000000,17031820501.000000000000000,1026,1246917.000000000000000
1197,17031804709,3045718.000000000000000,30138.000000000000000,5590768.511719999834895,12697.699577100000170,17031804709.000000000000000,17031804709.000000000000000,810,953669.000000000000000
1198,17031804104,2911311.000000000000000,0.000000000000000,5317745.953130000270903,9977.617858420000630,17031804104.000000000000000,17031804104.000000000000000,776,957924.000000000000000
1199,17031804105,12782811.000000000000000,75900.000000000000000,23345465.300799999386072,26381.868214300000545,17031804105.000000000000000,17031804105.000000000000000,777,4299083.000000000000000
1200,17031770901,1243607.000000000000000,0.000000000000000,2251094.957030000165105,7533.829950639999879,17031770901.000000000000000,17031770901.000000000000000,694,216805.000000000000000
1201,17031800300,3233911.000000000000000,207366.000000000000000,6255789.628910000436008,11565.354929400000401,17031800300.000000000000000,17031800300.000000000000000,698,1819562.000000000000000
1202,17031801200,1947011.000000000000000,3492924.000000000000000,3574714.046879999805242,11577.164097099999708,17031801200.000000000000000,17031801200.000000000000000,707,1028341.000000000000000
1203,17031802404,2546115.000000000000000,0.000000000000000,4674808.570310000330210,11375.081529299999602,17031802404.000000000000000,17031802404.000000000000000,730,629625.000000000000000
1204,17031802802,3572572.000000000000000,0.000000000000000,6464756.925780000165105,13538.840956699999879,17031802802.000000000000000,17031802802.000000000000000,743,1245302.000000000000000
1205,17031804311,12078702.000000000000000,17262.000000000000000,21987457.460900001227856,25238.176228699998319,17031804311.000000000000000,17031804311.000000000000000,788,3343392.000000000000000
1206,17031804506,4978123.000000000000000,45434.000000000000000,9105088.687500000000000,13824.239050800000769,17031804506.000000000000000,17031804506.000000000000000,794,1889978.000000000000000
1207,17031804609,3856652.000000000000000,0.000000000000000,6994640.656250000000000,12041.976813999999649,17031804609.000000000000000,17031804609.000000000000000,804,903971.000000000000000
1208,17031804710,2204120.000000000000000,33342.000000000000000,4018894.703129999805242,8917.562726950000069,17031804710.000000000000000,17031804710.000000000000000,811,715491.000000000000000
1209,17031804806,1163258.000000000000000,0.000000000000000,2096989.406250000000000,6041.240158489999885,17031804806.000000000000000,17031804806.000000000000000,821,354957.000000000000000
1210,17031805109,2573294.000000000000000,0.000000000000000,4664824.386719999834895,10784.112777399999686,17031805109.000000000000000,17031805109.000000000000000,834,912031.000000000000000
1211,17031806102,3295962.000000000000000,0.000000000000000,6012858.527339999563992,15033.595633099999759,17031806102.000000000000000,17031806102.000000000000000,857,970361.000000000000000
1212,17031806104,4653397.000000000000000,67321.000000000000000,8591608.308590000495315,13776.612404899999092,17031806104.000000000000000,17031806104.000000000000000,859,1886534.000000000000000
1213,17031806801,2239500.000000000000000,0.000000000000000,4063579.621090000029653,8476.177069870000196,17031806801.000000000000000,17031806801.000000000000000,868,630781.000000000000000
1214,17031803608,15520395.000000000000000,540272.000000000000000,29242762.699200000613928,28223.212179400001332,17031803608.000000000000000,17031803608.000000000000000,765,8515933.000000000000000
1215,17031815600,3261830.000000000000000,0.000000000000000,5882063.968750000000000,13182.043291300000419,17031815600.000000000000000,17031815600.000000000000000,970,1019649.000000000000000
1216,17031100200,2104698.000000000000000,0.000000000000000,3780941.503909999970347,10596.107685499999207,17031100200.000000000000000,17031100200.000000000000000,148,678346.000000000000000
1217,17031210602,381387.000000000000000,0.000000000000000,695844.558593999943696,3689.118399949999912,17031210602.000000000000000,17031210602.000000000000000,244,52887.000000000000000
1218,17031063303,236592.000000000000000,0.000000000000000,430321.054688000003807,2741.805654279999999,17031063303.000000000000000,17031063303.000000000000000,106,60052.000000000000000
1219,17031140602,384380.000000000000000,0.000000000000000,675657.023438000003807,3641.612882269999773,17031140602.000000000000000,17031140602.000000000000000,174,93523.000000000000000
1220,17031242300,328316.000000000000000,0.000000000000000,592925.832031000056304,3266.770511660000011,17031242300.000000000000000,17031242300.000000000000000,299,65108.000000000000000
1221,17031301600,329517.000000000000000,0.000000000000000,594175.441406000056304,3273.463050410000051,17031301600.000000000000000,17031301600.000000000000000,373,71322.000000000000000
1222,17031460100,2964114.000000000000000,2514274.000000000000000,5492911.605469999834895,13351.999414199999592,17031460100.000000000000000,17031460100.000000000000000,467,230030.000000000000000
1223,17031700301,1275707.000000000000000,0.000000000000000,2297416.707030000165105,6504.008278700000119,17031700301.000000000000000,17031700301.000000000000000,636,185404.000000000000000
1224,17031801607,5578921.000000000000000,0.000000000000000,10139780.210899999365211,15810.708402899999783,17031801607.000000000000000,17031801607.000000000000000,715,1887609.000000000000000
1225,17031815702,3331291.000000000000000,26161.000000000000000,6038582.109380000270903,10016.092007200000808,17031815702.000000000000000,17031815702.000000000000000,972,1787015.000000000000000
1226,17031681000,652467.000000000000000,0.000000000000000,1173775.015630000038072,4336.169793039999604,17031681000.000000000000000,17031681000.000000000000000,619,147546.000000000000000
1227,17031800500,3396166.000000000000000,0.000000000000000,6192925.039060000330210,12902.543580800000200,17031800500.000000000000000,17031800500.000000000000000,700,1722950.000000000000000
1228,17031824300,4021081.000000000000000,0.000000000000000,7195543.601560000330210,13066.936083000000508,17031824300.000000000000000,17031824300.000000000000000,1107,1193183.000000000000000
1229,17031838800,17863250.000000000000000,3802983.000000000000000,38864503.386699996888638,27552.160587800000940,17031838800.000000000000000,17031838800.000000000000000,1272,1843665.000000000000000
1230,17031804404,3100515.000000000000000,0.000000000000000,5620329.960939999669790,11402.033616799999436,17031804404.000000000000000,17031804404.000000000000000,790,1132983.000000000000000
1231,17031010701,429692.000000000000000,0.000000000000000,781395.542968999943696,3596.256361119999838,17031010701.000000000000000,17031010701.000000000000000,10,179626.000000000000000
1232,17031020701,591396.000000000000000,0.000000000000000,1073139.804689999902621,4175.293277349999698,17031020701.000000000000000,17031020701.000000000000000,20,181518.000000000000000
1233,17031031000,424895.000000000000000,0.000000000000000,770749.781250000000000,3597.492697210000188,17031031000.000000000000000,17031031000.000000000000000,43,83952.000000000000000
1234,17031032100,431027.000000000000000,0.000000000000000,773154.367188000003807,3625.603066889999809,17031032100.000000000000000,17031032100.000000000000000,53,66226.000000000000000
1235,17031051200,164642.000000000000000,0.000000000000000,302483.738280999998096,2201.681051099999877,17031051200.000000000000000,17031051200.000000000000000,74,46522.000000000000000
1236,17031291600,220340.000000000000000,0.000000000000000,396874.363280999998096,2649.097367400000167,17031291600.000000000000000,17031291600.000000000000000,362,26068.000000000000000
1237,17031301200,482205.000000000000000,0.000000000000000,878811.910156000056304,3802.588129149999986,17031301200.000000000000000,17031301200.000000000000000,372,79711.000000000000000
